北京,820
天津,304
上海,595
重庆,850
河北,971
山西,742
辽宁,249
吉林,385
黑龙江,552
江苏,1597
浙江,1600
安徽,829
福建,1141
江西,823
山东,2167
河南,1762
湖北,776
湖南,862
广东,2666
海南,160
四川,1194
贵州,466
云南,231
陕西,608
甘肃,318
青海,74
台湾,7
内蒙古,362
广西,500
西藏,7
宁夏,92
新疆,325
香港,13
澳门,2
